file_path,func_name,has_CWE,cwe_id,analyzer_message,analyzer_type,line_range
tests\unity\test\tests\testunity.c,testFloatIsNotPosInf1,False,,No issues found by SAST,None,3997-4006
tests\unity\test\tests\testunity.c,testFloatIsNotPosInf2,False,,No issues found by SAST,None,4008-4015
tests\unity\test\tests\testunity.c,testFloatIsNotNegInf,False,,No issues found by SAST,None,4017-4026
tests\unity\test\tests\testunity.c,testFloatIsNan1,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,4028-4035
tests\unity\test\tests\testunity.c,testFloatIsNan2,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,4037-4046
tests\unity\test\tests\testunity.c,testFloatIsNotNan1,False,,No issues found by SAST,None,4048-4057
tests\unity\test\tests\testunity.c,testFloatIsNotNan2,False,,No issues found by SAST,None,4059-4066
tests\unity\test\tests\testunity.c,testFloatInfIsNotNan,False,,No issues found by SAST,None,4068-4077
tests\unity\test\tests\testunity.c,testFloatNanIsNotInf,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,4079-4088
tests\unity\test\tests\testunity.c,testFloatIsDeterminate1,False,,No issues found by SAST,None,4090-4099
tests\unity\test\tests\testunity.c,testFloatIsDeterminate2,False,,No issues found by SAST,None,4101-4110
tests\unity\test\tests\testunity.c,testFloatIsNotDeterminate1,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,4112-4121
tests\unity\test\tests\testunity.c,testFloatIsNotDeterminate2,False,,No issues found by SAST,None,4123-4132
tests\unity\test\tests\testunity.c,testFloatTraitFailsOnInvalidTrait,False,,No issues found by SAST,None,4134-4143
tests\unity\test\tests\testunity.c,testEqualFloatArrays,False,,No issues found by SAST,None,4146-4163
tests\unity\test\tests\testunity.c,testNotEqualFloatArraysExpectedNull,False,,No issues found by SAST,None,4165-4177
tests\unity\test\tests\testunity.c,testNotEqualFloatArraysActualNull,False,,No issues found by SAST,None,4179-4191
tests\unity\test\tests\testunity.c,testNotEqualFloatArrays1,False,,No issues found by SAST,None,4193-4205
tests\unity\test\tests\testunity.c,testNotEqualFloatArrays2,False,,No issues found by SAST,None,4207-4219
tests\unity\test\tests\testunity.c,testNotEqualFloatArrays3,False,,No issues found by SAST,None,4221-4233
tests\unity\test\tests\testunity.c,testNotEqualFloatArraysNegative1,False,,No issues found by SAST,None,4235-4247
tests\unity\test\tests\testunity.c,testNotEqualFloatArraysNegative2,False,,No issues found by SAST,None,4249-4261
tests\unity\test\tests\testunity.c,testNotEqualFloatArraysNegative3,False,,No issues found by SAST,None,4263-4275
tests\unity\test\tests\testunity.c,testEqualFloatArraysNaN,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,4277-4287
tests\unity\test\tests\testunity.c,testEqualFloatArraysInf,False,,No issues found by SAST,None,4289-4299
tests\unity\test\tests\testunity.c,testNotEqualFloatArraysLengthZero,False,,No issues found by SAST,None,4301-4313
tests\unity\test\tests\testunity.c,testEqualFloatEachEqual,False,,No issues found by SAST,None,4315-4331
tests\unity\test\tests\testunity.c,testNotEqualFloatEachEqualActualNull,False,,No issues found by SAST,None,4333-4344
tests\unity\test\tests\testunity.c,testNotEqualFloatEachEqual1,False,,No issues found by SAST,None,4346-4357
tests\unity\test\tests\testunity.c,testNotEqualFloatEachEqual2,False,,No issues found by SAST,None,4359-4370
tests\unity\test\tests\testunity.c,testNotEqualFloatEachEqual3,False,,No issues found by SAST,None,4372-4383
tests\unity\test\tests\testunity.c,testNotEqualFloatEachEqualNegative1,False,,No issues found by SAST,None,4385-4396
tests\unity\test\tests\testunity.c,testNotEqualFloatEachEqualNegative2,False,,No issues found by SAST,None,4398-4409
tests\unity\test\tests\testunity.c,testNotEqualFloatEachEqualNegative3,False,,No issues found by SAST,None,4411-4422
tests\unity\test\tests\testunity.c,testEqualFloatEachEqualNaN,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,4424-4433
tests\unity\test\tests\testunity.c,testEqualFloatEachEqualInf,False,,No issues found by SAST,None,4435-4444
tests\unity\test\tests\testunity.c,testNotEqualFloatEachEqualLengthZero,False,,No issues found by SAST,None,4446-4457
tests\unity\test\tests\testunity.c,testFloatPrinting,False,,No issues found by SAST,None,4464-4510
tests\unity\test\tests\testunity.c,testFloatPrintingInfinityAndNaN,False,,No issues found by SAST,None,4512-4522
tests\unity\test\tests\testunity.c,printFloatValue,True,CWE-120,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120).,SAST_FLAWFINDER,4525-4554
tests\unity\test\tests\testunity.c,printFloatValue,True,CWE-120,Does not check for buffer overflows (CWE-120).,SAST_FLAWFINDER,4525-4554
tests\unity\test\tests\testunity.c,printFloatValue,True,,sprintf,SAST_RATS,4525-4554
tests\unity\test\tests\testunity.c,printFloatValue,True,,strcpy,SAST_RATS,4525-4554
tests\unity\test\tests\testunity.c,printFloatValue,True,CWE-119,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).",SAST_FLAWFINDER,4525-4554
tests\unity\test\tests\testunity.c,testFloatPrintingRandomSamples,False,,No issues found by SAST,None,4557-4581
tests\unity\test\tests\testunity.c,testDoublesWithinDelta,False,,No issues found by SAST,None,4585-4595
tests\unity\test\tests\testunity.c,testDoublesNotWithinDelta,False,,No issues found by SAST,None,4597-4606
tests\unity\test\tests\testunity.c,testDoublesEqual,False,,No issues found by SAST,None,4609-4619
tests\unity\test\tests\testunity.c,testDoublesNotEqual,False,,No issues found by SAST,None,4621-4630
tests\unity\test\tests\testunity.c,testDoublesNotEqualNegative1,False,,No issues found by SAST,None,4632-4641
tests\unity\test\tests\testunity.c,testDoublesNotEqualNegative2,False,,No issues found by SAST,None,4643-4652
tests\unity\test\tests\testunity.c,testDoublesNotEqualActualNaN,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,4654-4663
tests\unity\test\tests\testunity.c,testDoublesNotEqualExpectedNaN,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,4665-4674
tests\unity\test\tests\testunity.c,testDoublesEqualBothNaN,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,4676-4683
tests\unity\test\tests\testunity.c,testDoublesNotEqualInfNaN,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,4685-4694
tests\unity\test\tests\testunity.c,testDoublesNotEqualNaNInf,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,4696-4705
tests\unity\test\tests\testunity.c,testDoublesNotEqualActualInf,False,,No issues found by SAST,None,4707-4716
tests\unity\test\tests\testunity.c,testDoublesNotEqualExpectedInf,False,,No issues found by SAST,None,4718-4727
tests\unity\test\tests\testunity.c,testDoublesEqualBothInf,False,,No issues found by SAST,None,4729-4736
tests\unity\test\tests\testunity.c,testDoublesNotEqualPlusMinusInf,False,,No issues found by SAST,None,4738-4747
tests\unity\test\tests\testunity.c,testDoubleIsPosInf1,False,,No issues found by SAST,None,4749-4756
tests\unity\test\tests\testunity.c,testDoubleIsPosInf2,False,,No issues found by SAST,None,4758-4767
tests\unity\test\tests\testunity.c,testDoubleIsNegInf1,False,,No issues found by SAST,None,4769-4776
tests\unity\test\tests\testunity.c,testDoubleIsNegInf2,False,,No issues found by SAST,None,4778-4787
tests\unity\test\tests\testunity.c,testDoubleIsNotPosInf1,False,,No issues found by SAST,None,4789-4798
tests\unity\test\tests\testunity.c,testDoubleIsNotPosInf2,False,,No issues found by SAST,None,4800-4807
tests\unity\test\tests\testunity.c,testDoubleIsNotNegInf,False,,No issues found by SAST,None,4809-4818
tests\unity\test\tests\testunity.c,testDoubleIsNan1,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,4820-4827
tests\unity\test\tests\testunity.c,testDoubleIsNan2,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,4829-4838
tests\unity\test\tests\testunity.c,testDoubleIsNotNan1,False,,No issues found by SAST,None,4840-4849
tests\unity\test\tests\testunity.c,testDoubleIsNotNan2,False,,No issues found by SAST,None,4851-4858
tests\unity\test\tests\testunity.c,testDoubleInfIsNotNan,False,,No issues found by SAST,None,4860-4869
tests\unity\test\tests\testunity.c,testDoubleNanIsNotInf,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,4871-4880
tests\unity\test\tests\testunity.c,testDoubleIsDeterminate1,False,,No issues found by SAST,None,4882-4891
tests\unity\test\tests\testunity.c,testDoubleIsDeterminate2,False,,No issues found by SAST,None,4893-4902
tests\unity\test\tests\testunity.c,testDoubleIsNotDeterminate1,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,4904-4913
tests\unity\test\tests\testunity.c,testDoubleIsNotDeterminate2,False,,No issues found by SAST,None,4915-4924
tests\unity\test\tests\testunity.c,testDoubleTraitFailsOnInvalidTrait,False,,No issues found by SAST,None,4926-4935
tests\unity\test\tests\testunity.c,testEqualDoubleArrays,False,,No issues found by SAST,None,4937-4954
tests\unity\test\tests\testunity.c,testNotEqualDoubleArraysExpectedNull,False,,No issues found by SAST,None,4956-4968
tests\unity\test\tests\testunity.c,testNotEqualDoubleArraysActualNull,False,,No issues found by SAST,None,4970-4982
tests\unity\test\tests\testunity.c,testNotEqualDoubleArrays1,False,,No issues found by SAST,None,4984-4996
tests\unity\test\tests\testunity.c,testNotEqualDoubleArrays2,False,,No issues found by SAST,None,4998-5010
tests\unity\test\tests\testunity.c,testNotEqualDoubleArrays3,False,,No issues found by SAST,None,5012-5024
tests\unity\test\tests\testunity.c,testNotEqualDoubleArraysNegative1,False,,No issues found by SAST,None,5026-5038
tests\unity\test\tests\testunity.c,testNotEqualDoubleArraysNegative2,False,,No issues found by SAST,None,5040-5052
tests\unity\test\tests\testunity.c,testNotEqualDoubleArraysNegative3,False,,No issues found by SAST,None,5054-5066
tests\unity\test\tests\testunity.c,testEqualDoubleArraysNaN,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,5068-5078
tests\unity\test\tests\testunity.c,testEqualDoubleArraysInf,False,,No issues found by SAST,None,5080-5090
tests\unity\test\tests\testunity.c,testNotEqualDoubleArraysLengthZero,False,,No issues found by SAST,None,5092-5104
tests\unity\test\tests\testunity.c,testEqualDoubleEachEqual,False,,No issues found by SAST,None,5106-5122
tests\unity\test\tests\testunity.c,testNotEqualDoubleEachEqualActualNull,False,,No issues found by SAST,None,5124-5135
tests\unity\test\tests\testunity.c,testNotEqualDoubleEachEqual1,False,,No issues found by SAST,None,5137-5148
tests\unity\test\tests\testunity.c,testNotEqualDoubleEachEqual2,False,,No issues found by SAST,None,5150-5161
tests\unity\test\tests\testunity.c,testNotEqualDoubleEachEqual3,False,,No issues found by SAST,None,5163-5174
tests\unity\test\tests\testunity.c,testNotEqualDoubleEachEqualNegative1,False,,No issues found by SAST,None,5176-5187
tests\unity\test\tests\testunity.c,testNotEqualDoubleEachEqualNegative2,False,,No issues found by SAST,None,5189-5200
tests\unity\test\tests\testunity.c,testNotEqualDoubleEachEqualNegative3,False,,No issues found by SAST,None,5202-5213
tests\unity\test\tests\testunity.c,testEqualDoubleEachEqualNaN,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,5215-5224
tests\unity\test\tests\testunity.c,testEqualDoubleEachEqualInf,False,,No issues found by SAST,None,5226-5235
tests\unity\test\tests\testunity.c,testNotEqualDoubleEachEqualLengthZero,False,,No issues found by SAST,None,5237-5248
tests\unity\test\tests\testunity.c,testDoublePrinting,False,,No issues found by SAST,None,5250-5270
tests\unity\test\tests\testunity.c,testDoublePrintingInfinityAndNaN,False,,No issues found by SAST,None,5272-5282
tests\unity\test\tests\testunity.c,testThatDetailsCanBeHandleOneDetail,False,,No issues found by SAST,None,5286-5297
tests\unity\test\tests\testunity.c,testThatDetailsCanHandleTestFail,False,,No issues found by SAST,None,5299-5310
tests\unity\test\tests\testunity.c,testThatDetailsCanBeHandleTwoDetails,False,,No issues found by SAST,None,5312-5323
tests\unity\test\tests\testunity.c,testThatDetailsCanBeHandleSingleDetailClearingTwoDetails,False,,No issues found by SAST,None,5325-5337
